"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US170314206002","Block Group 2, Census Tract 4206, Cook County, Illinois","31464","23526",
"1500000US170314207001","Block Group 1, Census Tract 4207, Cook County, Illinois","23616","10802",
"1500000US170314207002","Block Group 2, Census Tract 4207, Cook County, Illinois","30417","26004",
"1500000US170314207003","Block Group 3, Census Tract 4207, Cook County, Illinois","21968","13896",
"1500000US170314207004","Block Group 4, Census Tract 4207, Cook County, Illinois","-","**",
"1500000US170314207005","Block Group 5, Census Tract 4207, Cook County, Illinois","35795","21813",
"1500000US170314208001","Block Group 1, Census Tract 4208, Cook County, Illinois","42396","14299",
"1500000US170314208002","Block Group 2, Census Tract 4208, Cook County, Illinois","38152","30596",
"1500000US170314212001","Block Group 1, Census Tract 4212, Cook County, Illinois","31000","7935",
"1500000US170314212002","Block Group 2, Census Tract 4212, Cook County, Illinois","17311","4567",
"1500000US170314301011","Block Group 1, Census Tract 4301.01, Cook County, Illinois","20486","18230",
"1500000US170314301012","Block Group 2, Census Tract 4301.01, Cook County, Illinois","-","**",
"1500000US170314301013","Block Group 3, Census Tract 4301.01, Cook County, Illinois","33854","24070",
"1500000US170314301014","Block Group 4, Census Tract 4301.01, Cook County, Illinois","36667","9663",
"1500000US170314301021","Block Group 1, Census Tract 4301.02, Cook County, Illinois","50000","28164",
"1500000US170314301022","Block Group 2, Census Tract 4301.02, Cook County, Illinois","53831","10061",
"1500000US170314301023","Block Group 3, Census Tract 4301.02, Cook County, Illinois","28125","20131",
"1500000US170314302001","Block Group 1, Census Tract 4302, Cook County, Illinois","46346","34645",
"1500000US170314302002","Block Group 2, Census Tract 4302, Cook County, Illinois","-","**",
"1500000US170314302003","Block Group 3, Census Tract 4302, Cook County, Illinois","34858","17996",
"1500000US170314302004","Block Group 4, Census Tract 4302, Cook County, Illinois","27321","10778",
"1500000US170314302005","Block Group 5, Census Tract 4302, Cook County, Illinois","-","**",
"1500000US170314303001","Block Group 1, Census Tract 4303, Cook County, Illinois","29500","6150",
"1500000US170314303002","Block Group 2, Census Tract 4303, Cook County, Illinois","-","**",
"1500000US170314303003","Block Group 3, Census Tract 4303, Cook County, Illinois","14417","10574",
"1500000US170314304001","Block Group 1, Census Tract 4304, Cook County, Illinois","42847","27883",
"1500000US170314304002","Block Group 2, Census Tract 4304, Cook County, Illinois","34435","14819",
"1500000US170314304003","Block Group 3, Census Tract 4304, Cook County, Illinois","50380","46572",
"1500000US170314304004","Block Group 4, Census Tract 4304, Cook County, Illinois","23663","21932",
"1500000US170314305001","Block Group 1, Census Tract 4305, Cook County, Illinois","19442","3701",
"1500000US170314305002","Block Group 2, Census Tract 4305, Cook County, Illinois","22356","9307",
"1500000US170314305003","Block Group 3, Census Tract 4305, Cook County, Illinois","-","**",
"1500000US170314306001","Block Group 1, Census Tract 4306, Cook County, Illinois","61923","27059",
"1500000US170314306002","Block Group 2, Census Tract 4306, Cook County, Illinois","45833","20547",
"1500000US170314307001","Block Group 1, Census Tract 4307, Cook County, Illinois","21442","13814",
"1500000US170314307002","Block Group 2, Census Tract 4307, Cook County, Illinois","21105","7611",
"1500000US170314308001","Block Group 1, Census Tract 4308, Cook County, Illinois","56571","13363",
"1500000US170314308002","Block Group 2, Census Tract 4308, Cook County, Illinois","31143","15887",
"1500000US170314309001","Block Group 1, Census Tract 4309, Cook County, Illinois","31369","25163",
"1500000US170314309002","Block Group 2, Census Tract 4309, Cook County, Illinois","47083","27827",
"1500000US170314312001","Block Group 1, Census Tract 4312, Cook County, Illinois","49519","20195",
"1500000US170314312002","Block Group 2, Census Tract 4312, Cook County, Illinois","50064","8381",
"1500000US170314313011","Block Group 1, Census Tract 4313.01, Cook County, Illinois","33707","1956",
"1500000US170314313012","Block Group 2, Census Tract 4313.01, Cook County, Illinois","31930","8583",
"1500000US170314313013","Block Group 3, Census Tract 4313.01, Cook County, Illinois","24577","10592",
"1500000US170314313021","Block Group 1, Census Tract 4313.02, Cook County, Illinois","15996","4835",
"1500000US170314313022","Block Group 2, Census Tract 4313.02, Cook County, Illinois","26341","23485",
"1500000US170314313023","Block Group 3, Census Tract 4313.02, Cook County, Illinois","39771","30946",
"1500000US170314314001","Block Group 1, Census Tract 4314, Cook County, Illinois","38255","10242",
"1500000US170314314002","Block Group 2, Census Tract 4314, Cook County, Illinois","35638","14239",
"1500000US170314314003","Block Group 3, Census Tract 4314, Cook County, Illinois","31443","9898",
"1500000US170314314004","Block Group 4, Census Tract 4314, Cook County, Illinois","50855","22627",
"1500000US170314401011","Block Group 1, Census Tract 4401.01, Cook County, Illinois","18021","9344",
"1500000US170314401012","Block Group 2, Census Tract 4401.01, Cook County, Illinois","24886","10569",
"1500000US170314401013","Block Group 3, Census Tract 4401.01, Cook County, Illinois","45710","24127",
"1500000US170314401014","Block Group 4, Census Tract 4401.01, Cook County, Illinois","22135","21172",
"1500000US170314401021","Block Group 1, Census Tract 4401.02, Cook County, Illinois","34797","14176",
"1500000US170314401022","Block Group 2, Census Tract 4401.02, Cook County, Illinois","60050","20780",
"1500000US170314401023","Block Group 3, Census Tract 4401.02, Cook County, Illinois","40280","7826",
"1500000US170314401024","Block Group 4, Census Tract 4401.02, Cook County, Illinois","36522","26073",
"1500000US170314402011","Block Group 1, Census Tract 4402.01, Cook County, Illinois","-","**",
"1500000US170314402012","Block Group 2, Census Tract 4402.01, Cook County, Illinois","50317","19019",
"1500000US170314402013","Block Group 3, Census Tract 4402.01, Cook County, Illinois","-","**",
"1500000US170314402014","Block Group 4, Census Tract 4402.01, Cook County, Illinois","-","**",
"1500000US170314402021","Block Group 1, Census Tract 4402.02, Cook County, Illinois","-","**",
"1500000US170314402022","Block Group 2, Census Tract 4402.02, Cook County, Illinois","31250","5726",
"1500000US170314402023","Block Group 3, Census Tract 4402.02, Cook County, Illinois","58875","45914",
"1500000US170314403001","Block Group 1, Census Tract 4403, Cook County, Illinois","68955","45489",
"1500000US170314403002","Block Group 2, Census Tract 4403, Cook County, Illinois","71898","18581",
"1500000US170314403003","Block Group 3, Census Tract 4403, Cook County, Illinois","41152","27282",
"1500000US170314403004","Block Group 4, Census Tract 4403, Cook County, Illinois","60602","27370",
"1500000US170314403005","Block Group 5, Census Tract 4403, Cook County, Illinois","30905","18877",
"1500000US170314406001","Block Group 1, Census Tract 4406, Cook County, Illinois","61250","27580",
"1500000US170314406002","Block Group 2, Census Tract 4406, Cook County, Illinois","72596","13296",
"1500000US170314407001","Block Group 1, Census Tract 4407, Cook County, Illinois","46295","7856",
"1500000US170314407002","Block Group 2, Census Tract 4407, Cook County, Illinois","80060","26542",
"1500000US170314408001","Block Group 1, Census Tract 4408, Cook County, Illinois","25714","14623",
"1500000US170314408002","Block Group 2, Census Tract 4408, Cook County, Illinois","30813","18770",
"1500000US170314409001","Block Group 1, Census Tract 4409, Cook County, Illinois","36420","19744",
"1500000US170314409002","Block Group 2, Census Tract 4409, Cook County, Illinois","25833","16786",
"1500000US170314409003","Block Group 3, Census Tract 4409, Cook County, Illinois","-","**",
"1500000US170314503001","Block Group 1, Census Tract 4503, Cook County, Illinois","34351","22357",
"1500000US170314503002","Block Group 2, Census Tract 4503, Cook County, Illinois","44167","29729",
"1500000US170314503003","Block Group 3, Census Tract 4503, Cook County, Illinois","62583","8943",
"1500000US170314503004","Block Group 4, Census Tract 4503, Cook County, Illinois","55275","20633",
"1500000US170314601001","Block Group 1, Census Tract 4601, Cook County, Illinois","42096","21171",
"1500000US170314601002","Block Group 2, Census Tract 4601, Cook County, Illinois","58319","20428",
"1500000US170314601003","Block Group 3, Census Tract 4601, Cook County, Illinois","34871","18291",
"1500000US170314601004","Block Group 4, Census Tract 4601, Cook County, Illinois","41583","30509",
"1500000US170314602001","Block Group 1, Census Tract 4602, Cook County, Illinois","18750","9552",
"1500000US170314602002","Block Group 2, Census Tract 4602, Cook County, Illinois","24801","7992",
"1500000US170314603011","Block Group 1, Census Tract 4603.01, Cook County, Illinois","40850","7180",
"1500000US170314603012","Block Group 2, Census Tract 4603.01, Cook County, Illinois","33398","29328",
"1500000US170314603013","Block Group 3, Census Tract 4603.01, Cook County, Illinois","24551","16278",
"1500000US170314603021","Block Group 1, Census Tract 4603.02, Cook County, Illinois","19922","6086",
"1500000US170314603022","Block Group 2, Census Tract 4603.02, Cook County, Illinois","28662","2061",
"1500000US170314603023","Block Group 3, Census Tract 4603.02, Cook County, Illinois","61528","48379",
"1500000US170314603024","Block Group 4, Census Tract 4603.02, Cook County, Illinois","32417","13703",
"1500000US170314604001","Block Group 1, Census Tract 4604, Cook County, Illinois","-","**",
"1500000US170314604002","Block Group 2, Census Tract 4604, Cook County, Illinois","53068","35125",
"1500000US170314604003","Block Group 3, Census Tract 4604, Cook County, Illinois","22401","17864",
"1500000US170314604004","Block Group 4, Census Tract 4604, Cook County, Illinois","81500","33167",
"1500000US170314605001","Block Group 1, Census Tract 4605, Cook County, Illinois","81568","59355",
"1500000US170314605002","Block Group 2, Census Tract 4605, Cook County, Illinois","62071","24696",
"1500000US170314605003","Block Group 3, Census Tract 4605, Cook County, Illinois","47716","20563",
"1500000US170314605004","Block Group 4, Census Tract 4605, Cook County, Illinois","82464","57531",
"1500000US170314605005","Block Group 5, Census Tract 4605, Cook County, Illinois","84312","49216",
"1500000US170314605006","Block Group 6, Census Tract 4605, Cook County, Illinois","76481","67339",
"1500000US170314605007","Block Group 7, Census Tract 4605, Cook County, Illinois","-","**",
"1500000US170314608001","Block Group 1, Census Tract 4608, Cook County, Illinois","24301","14928",
"1500000US170314608002","Block Group 2, Census Tract 4608, Cook County, Illinois","40714","32420",
"1500000US170314608003","Block Group 3, Census Tract 4608, Cook County, Illinois","13643","6223",
"1500000US170314608004","Block Group 4, Census Tract 4608, Cook County, Illinois","37798","7054",
"1500000US170314610001","Block Group 1, Census Tract 4610, Cook County, Illinois","16225","3324",
"1500000US170314701001","Block Group 1, Census Tract 4701, Cook County, Illinois","58000","32569",
"1500000US170314701002","Block Group 2, Census Tract 4701, Cook County, Illinois","38000","16811",
"1500000US170314801001","Block Group 1, Census Tract 4801, Cook County, Illinois","51204","12929",
"1500000US170314801002","Block Group 2, Census Tract 4801, Cook County, Illinois","77500","17365",
"1500000US170314802001","Block Group 1, Census Tract 4802, Cook County, Illinois","51250","19275",
"1500000US170314802002","Block Group 2, Census Tract 4802, Cook County, Illinois","44231","31361",
"1500000US170314803001","Block Group 1, Census Tract 4803, Cook County, Illinois","49000","14814",
"1500000US170314804001","Block Group 1, Census Tract 4804, Cook County, Illinois","69688","36890",
"1500000US170314804002","Block Group 2, Census Tract 4804, Cook County, Illinois","36738","23575",
"1500000US170314804003","Block Group 3, Census Tract 4804, Cook County, Illinois","55089","15271",
"1500000US170314804004","Block Group 4, Census Tract 4804, Cook County, Illinois","143419","51759",
"1500000US170314804005","Block Group 5, Census Tract 4804, Cook County, Illinois","-","**",
"1500000US170314804006","Block Group 6, Census Tract 4804, Cook County, Illinois","148038","98011",
"1500000US170314804007","Block Group 7, Census Tract 4804, Cook County, Illinois","31755","7116",
"1500000US170314805001","Block Group 1, Census Tract 4805, Cook County, Illinois","34265","32757",
"1500000US170314805002","Block Group 2, Census Tract 4805, Cook County, Illinois","-","**",
"1500000US170314805003","Block Group 3, Census Tract 4805, Cook County, Illinois","-","**",
"1500000US170314902001","Block Group 1, Census Tract 4902, Cook County, Illinois","56628","7326",
"1500000US170314902002","Block Group 2, Census Tract 4902, Cook County, Illinois","65556","12703",
"1500000US170314902003","Block Group 3, Census Tract 4902, Cook County, Illinois","57048","19790",
"1500000US170314905001","Block Group 1, Census Tract 4905, Cook County, Illinois","59783","37864",
"1500000US170314905002","Block Group 2, Census Tract 4905, Cook County, Illinois","54271","15768",
"1500000US170314906001","Block Group 1, Census Tract 4906, Cook County, Illinois","47542","12255",
"1500000US170314907001","Block Group 1, Census Tract 4907, Cook County, Illinois","34185","14371",
"1500000US170314907002","Block Group 2, Census Tract 4907, Cook County, Illinois","65875","21174",
"1500000US170314907003","Block Group 3, Census Tract 4907, Cook County, Illinois","46058","8635",
"1500000US170314908001","Block Group 1, Census Tract 4908, Cook County, Illinois","46518","31976",
"1500000US170314908002","Block Group 2, Census Tract 4908, Cook County, Illinois","30455","13561",
"1500000US170314908003","Block Group 3, Census Tract 4908, Cook County, Illinois","-","**",
"1500000US170314908004","Block Group 4, Census Tract 4908, Cook County, Illinois","47568","7122",
"1500000US170314908005","Block Group 5, Census Tract 4908, Cook County, Illinois","-","**",
"1500000US170314909011","Block Group 1, Census Tract 4909.01, Cook County, Illinois","30365","12925",
"1500000US170314909012","Block Group 2, Census Tract 4909.01, Cook County, Illinois","40057","12491",
"1500000US170314909013","Block Group 3, Census Tract 4909.01, Cook County, Illinois","22888","21368",
"1500000US170314909021","Block Group 1, Census Tract 4909.02, Cook County, Illinois","65859","20811",
"1500000US170314909022","Block Group 2, Census Tract 4909.02, Cook County, Illinois","29219","17864",
"1500000US170314909023","Block Group 3, Census Tract 4909.02, Cook County, Illinois","54135","26769",
"1500000US170314909024","Block Group 4, Census Tract 4909.02, Cook County, Illinois","81875","74038",
"1500000US170314910001","Block Group 1, Census Tract 4910, Cook County, Illinois","15769","13511",
"1500000US170314910002","Block Group 2, Census Tract 4910, Cook County, Illinois","30909","22497",
"1500000US170314910003","Block Group 3, Census Tract 4910, Cook County, Illinois","-","**",
"1500000US170314910004","Block Group 4, Census Tract 4910, Cook County, Illinois","65608","16792",
"1500000US170314911001","Block Group 1, Census Tract 4911, Cook County, Illinois","-","**",
"1500000US170314911002","Block Group 2, Census Tract 4911, Cook County, Illinois","18804","15634",
"1500000US170314911003","Block Group 3, Census Tract 4911, Cook County, Illinois","80357","26142",
"1500000US170314911004","Block Group 4, Census Tract 4911, Cook County, Illinois","50259","35422",
"1500000US170314911005","Block Group 5, Census Tract 4911, Cook County, Illinois","44750","39435",
"1500000US170314912001","Block Group 1, Census Tract 4912, Cook County, Illinois","26731","5248",
"1500000US170314912002","Block Group 2, Census Tract 4912, Cook County, Illinois","66011","7370",
"1500000US170314912003","Block Group 3, Census Tract 4912, Cook County, Illinois","41538","18485",
"1500000US170314913001","Block Group 1, Census Tract 4913, Cook County, Illinois","56477","36423",
"1500000US170314913002","Block Group 2, Census Tract 4913, Cook County, Illinois","-","**",
"1500000US170314913003","Block Group 3, Census Tract 4913, Cook County, Illinois","47500","36962",
"1500000US170314913004","Block Group 4, Census Tract 4913, Cook County, Illinois","22857","10418",
"1500000US170314914001","Block Group 1, Census Tract 4914, Cook County, Illinois","23298","15444",
"1500000US170314914002","Block Group 2, Census Tract 4914, Cook County, Illinois","20104","10014",
"1500000US170314914003","Block Group 3, Census Tract 4914, Cook County, Illinois","43500","19403",
"1500000US170315001001","Block Group 1, Census Tract 5001, Cook County, Illinois","74261","63594",
"1500000US170315001002","Block Group 2, Census Tract 5001, Cook County, Illinois","51635","42261",
"1500000US170315001003","Block Group 3, Census Tract 5001, Cook County, Illinois","98122","43071",
"1500000US170315001004","Block Group 4, Census Tract 5001, Cook County, Illinois","52944","11979",
"1500000US170315002001","Block Group 1, Census Tract 5002, Cook County, Illinois","28750","15301",
"1500000US170315002002","Block Group 2, Census Tract 5002, Cook County, Illinois","43750","14895",
"1500000US170315003001","Block Group 1, Census Tract 5003, Cook County, Illinois","39792","12376",
"1500000US170315003002","Block Group 2, Census Tract 5003, Cook County, Illinois","49677","26231",
"1500000US170315101001","Block Group 1, Census Tract 5101, Cook County, Illinois","43036","22545",
"1500000US170315101002","Block Group 2, Census Tract 5101, Cook County, Illinois","-","**",
"1500000US170315102001","Block Group 1, Census Tract 5102, Cook County, Illinois","24765","18727",
"1500000US170315102002","Block Group 2, Census Tract 5102, Cook County, Illinois","57455","24045",
"1500000US170315102003","Block Group 3, Census Tract 5102, Cook County, Illinois","41875","32382",
"1500000US170315103001","Block Group 1, Census Tract 5103, Cook County, Illinois","-","**",
"1500000US170315103002","Block Group 2, Census Tract 5103, Cook County, Illinois","27292","16430",
"1500000US170315103003","Block Group 3, Census Tract 5103, Cook County, Illinois","19324","11654",
"1500000US170315103004","Block Group 4, Census Tract 5103, Cook County, Illinois","28921","18817",
"1500000US170315201001","Block Group 1, Census Tract 5201, Cook County, Illinois","65000","25938",
"1500000US170315202001","Block Group 1, Census Tract 5202, Cook County, Illinois","31212","15412",
"1500000US170315202002","Block Group 2, Census Tract 5202, Cook County, Illinois","50208","39385",
"1500000US170315202003","Block Group 3, Census Tract 5202, Cook County, Illinois","40352","20735",
"1500000US170315203001","Block Group 1, Census Tract 5203, Cook County, Illinois","44414","15744",
"1500000US170315203002","Block Group 2, Census Tract 5203, Cook County, Illinois","50938","27208",
"1500000US170315203003","Block Group 3, Census Tract 5203, Cook County, Illinois","39500","13738",
"1500000US170315203004","Block Group 4, Census Tract 5203, Cook County, Illinois","40456","12560",
"1500000US170315204001","Block Group 1, Census Tract 5204, Cook County, Illinois","87571","65838",
"1500000US170315204002","Block Group 2, Census Tract 5204, Cook County, Illinois","40794","7783",
"1500000US170315204003","Block Group 3, Census Tract 5204, Cook County, Illinois","55781","12212",
"1500000US170315204004","Block Group 4, Census Tract 5204, Cook County, Illinois","49821","28170",
"1500000US170315205001","Block Group 1, Census Tract 5205, Cook County, Illinois","99779","22714",
"1500000US170315205002","Block Group 2, Census Tract 5205, Cook County, Illinois","75050","15115",
"1500000US170315205003","Block Group 3, Census Tract 5205, Cook County, Illinois","44615","13108",
"1500000US170315206001","Block Group 1, Census Tract 5206, Cook County, Illinois","60871","16936",
"1500000US170315301001","Block Group 1, Census Tract 5301, Cook County, Illinois","36127","8254",
"1500000US170315301002","Block Group 2, Census Tract 5301, Cook County, Illinois","27246","12174",
"1500000US170315302001","Block Group 1, Census Tract 5302, Cook County, Illinois","46891","32549",
"1500000US170315302002","Block Group 2, Census Tract 5302, Cook County, Illinois","-","**",
"1500000US170315302003","Block Group 3, Census Tract 5302, Cook County, Illinois","-","**",
"1500000US170315302004","Block Group 4, Census Tract 5302, Cook County, Illinois","36469","19971",
"1500000US170315302005","Block Group 5, Census Tract 5302, Cook County, Illinois","45345","15023",
"1500000US170315303001","Block Group 1, Census Tract 5303, Cook County, Illinois","-","**",
"1500000US170315303002","Block Group 2, Census Tract 5303, Cook County, Illinois","42292","21377",
"1500000US170315303003","Block Group 3, Census Tract 5303, Cook County, Illinois","42639","20803",
"1500000US170315303004","Block Group 4, Census Tract 5303, Cook County, Illinois","48003","9016",
"1500000US170315304001","Block Group 1, Census Tract 5304, Cook County, Illinois","60956","29968",
"1500000US170315304002","Block Group 2, Census Tract 5304, Cook County, Illinois","76683","12380",
"1500000US170315305011","Block Group 1, Census Tract 5305.01, Cook County, Illinois","-","**",
"1500000US170315305012","Block Group 2, Census Tract 5305.01, Cook County, Illinois","-","**",
"1500000US170315305013","Block Group 3, Census Tract 5305.01, Cook County, Illinois","41094","40462",
"1500000US170315305014","Block Group 4, Census Tract 5305.01, Cook County, Illinois","51250","19541",
"1500000US170315305021","Block Group 1, Census Tract 5305.02, Cook County, Illinois","65000","15003",
"1500000US170315305031","Block Group 1, Census Tract 5305.03, Cook County, Illinois","-","**",
"1500000US170315305032","Block Group 2, Census Tract 5305.03, Cook County, Illinois","46354","8571",
"1500000US170315305033","Block Group 3, Census Tract 5305.03, Cook County, Illinois","58448","35508",
"1500000US170315306001","Block Group 1, Census Tract 5306, Cook County, Illinois","49722","36516",
"1500000US170315306002","Block Group 2, Census Tract 5306, Cook County, Illinois","34196","6690",
"1500000US170315306003","Block Group 3, Census Tract 5306, Cook County, Illinois","36500","36029",
"1500000US170315401011","Block Group 1, Census Tract 5401.01, Cook County, Illinois","19067","7630",
"1500000US170315401012","Block Group 2, Census Tract 5401.01, Cook County, Illinois","12599","7867",
"1500000US170315401021","Block Group 1, Census Tract 5401.02, Cook County, Illinois","21250","13373",
"1500000US170315401022","Block Group 2, Census Tract 5401.02, Cook County, Illinois","24722","17649",
"1500000US170315401023","Block Group 3, Census Tract 5401.02, Cook County, Illinois","28372","2615",
"1500000US170315501001","Block Group 1, Census Tract 5501, Cook County, Illinois","61709","39828",
"1500000US170315501002","Block Group 2, Census Tract 5501, Cook County, Illinois","53538","29204",
"1500000US170315501003","Block Group 3, Census Tract 5501, Cook County, Illinois","65946","46662",
"1500000US170315501004","Block Group 4, Census Tract 5501, Cook County, Illinois","-","**",
"1500000US170315501005","Block Group 5, Census Tract 5501, Cook County, Illinois","95306","48578",
"1500000US170315501006","Block Group 6, Census Tract 5501, Cook County, Illinois","-","**",
"1500000US170315502001","Block Group 1, Census Tract 5502, Cook County, Illinois","69879","14793",
"1500000US170315502002","Block Group 2, Census Tract 5502, Cook County, Illinois","42188","20841",
"1500000US170315601001","Block Group 1, Census Tract 5601, Cook County, Illinois","53125","23066",
"1500000US170315602001","Block Group 1, Census Tract 5602, Cook County, Illinois","-","**",
"1500000US170315602002","Block Group 2, Census Tract 5602, Cook County, Illinois","60031","12459",
"1500000US170315603001","Block Group 1, Census Tract 5603, Cook County, Illinois","53125","25425",
"1500000US170315603002","Block Group 2, Census Tract 5603, Cook County, Illinois","53929","14708",
"1500000US170315604001","Block Group 1, Census Tract 5604, Cook County, Illinois","61719","14231",
"1500000US170315607001","Block Group 1, Census Tract 5607, Cook County, Illinois","80096","25616",
"1500000US170315607002","Block Group 2, Census Tract 5607, Cook County, Illinois","67045","16757",
"1500000US170315608001","Block Group 1, Census Tract 5608, Cook County, Illinois","105640","39673",
"1500000US170315608002","Block Group 2, Census Tract 5608, Cook County, Illinois","76316","15311",
"1500000US170315608003","Block Group 3, Census Tract 5608, Cook County, Illinois","67857","12278",
"1500000US170315608004","Block Group 4, Census Tract 5608, Cook County, Illinois","-","**",
"1500000US170315608005","Block Group 5, Census Tract 5608, Cook County, Illinois","111957","54440",
"1500000US170315609001","Block Group 1, Census Tract 5609, Cook County, Illinois","122500","43980",
"1500000US170315609002","Block Group 2, Census Tract 5609, Cook County, Illinois","80625","7637",
"1500000US170315609003","Block Group 3, Census Tract 5609, Cook County, Illinois","119906","47228",
"1500000US170315609004","Block Group 4, Census Tract 5609, Cook County, Illinois","89408","17473",
"1500000US170315609005","Block Group 5, Census Tract 5609, Cook County, Illinois","112321","38787",
"1500000US170315609006","Block Group 6, Census Tract 5609, Cook County, Illinois","-","**",
"1500000US170315610001","Block Group 1, Census Tract 5610, Cook County, Illinois","66389","23005",
"1500000US170315610002","Block Group 2, Census Tract 5610, Cook County, Illinois","137279","12441",
"1500000US170315610003","Block Group 3, Census Tract 5610, Cook County, Illinois","99496","46029",
"1500000US170315610004","Block Group 4, Census Tract 5610, Cook County, Illinois","95662","83426",
"1500000US170315610005","Block Group 5, Census Tract 5610, Cook County, Illinois","125833","119319",
"1500000US170315610006","Block Group 6, Census Tract 5610, Cook County, Illinois","79926","40752",
"1500000US170315611001","Block Group 1, Census Tract 5611, Cook County, Illinois","74722","57580",
"1500000US170315611002","Block Group 2, Census Tract 5611, Cook County, Illinois","88750","27212",
"1500000US170315611003","Block Group 3, Census Tract 5611, Cook County, Illinois","92917","58153",
"1500000US170315611004","Block Group 4, Census Tract 5611, Cook County, Illinois","89766","39967",
"1500000US170315611005","Block Group 5, Census Tract 5611, Cook County, Illinois","91595","28402",
"1500000US170315611006","Block Group 6, Census Tract 5611, Cook County, Illinois","42206","40888",
"1500000US170315701001","Block Group 1, Census Tract 5701, Cook County, Illinois","61042","10754",
"1500000US170315702001","Block Group 1, Census Tract 5702, Cook County, Illinois","47198","32891",
"1500000US170315703001","Block Group 1, Census Tract 5703, Cook County, Illinois","42917","36599",
"1500000US170315703002","Block Group 2, Census Tract 5703, Cook County, Illinois","-","**",
"1500000US170315703003","Block Group 3, Census Tract 5703, Cook County, Illinois","38816","10585",
"1500000US170315703004","Block Group 4, Census Tract 5703, Cook County, Illinois","40875","30137",
"1500000US170315704001","Block Group 1, Census Tract 5704, Cook County, Illinois","67404","58502",
"1500000US170315704002","Block Group 2, Census Tract 5704, Cook County, Illinois","43125","13407",
"1500000US170315705001","Block Group 1, Census Tract 5705, Cook County, Illinois","71538","34044",
"1500000US170315705002","Block Group 2, Census Tract 5705, Cook County, Illinois","42088","4397",
"1500000US170315801001","Block Group 1, Census Tract 5801, Cook County, Illinois","42384","9508",
"1500000US170315801002","Block Group 2, Census Tract 5801, Cook County, Illinois","43542","17777",
"1500000US170315802001","Block Group 1, Census Tract 5802, Cook County, Illinois","53482","17965",
"1500000US170315802002","Block Group 2, Census Tract 5802, Cook County, Illinois","41280","1587",
"1500000US170315803001","Block Group 1, Census Tract 5803, Cook County, Illinois","63146","13080",
"1500000US170315804001","Block Group 1, Census Tract 5804, Cook County, Illinois","85769","38337",
"1500000US170315804002","Block Group 2, Census Tract 5804, Cook County, Illinois","28491","2571",
"1500000US170315804003","Block Group 3, Census Tract 5804, Cook County, Illinois","49424","3529",
"1500000US170315804004","Block Group 4, Census Tract 5804, Cook County, Illinois","45917","19379",
"1500000US170315805011","Block Group 1, Census Tract 5805.01, Cook County, Illinois","-","**",
"1500000US170315805012","Block Group 2, Census Tract 5805.01, Cook County, Illinois","73375","58052",
"1500000US170315805013","Block Group 3, Census Tract 5805.01, Cook County, Illinois","54632","39971",
"1500000US170315805014","Block Group 4, Census Tract 5805.01, Cook County, Illinois","34974","4187",
"1500000US170315805021","Block Group 1, Census Tract 5805.02, Cook County, Illinois","35333","31372",
"1500000US170315805022","Block Group 2, Census Tract 5805.02, Cook County, Illinois","41875","13263",
"1500000US170315805023","Block Group 3, Census Tract 5805.02, Cook County, Illinois","35526","11682",
"1500000US170315806001","Block Group 1, Census Tract 5806, Cook County, Illinois","65813","46762",
"1500000US170315806002","Block Group 2, Census Tract 5806, Cook County, Illinois","38561","9477",
"1500000US170315806003","Block Group 3, Census Tract 5806, Cook County, Illinois","23523","4761",
"1500000US170315806004","Block Group 4, Census Tract 5806, Cook County, Illinois","61576","36283",
"1500000US170315807001","Block Group 1, Census Tract 5807, Cook County, Illinois","42411","38686",
"1500000US170315807002","Block Group 2, Census Tract 5807, Cook County, Illinois","51709","8711",
"1500000US170315807003","Block Group 3, Census Tract 5807, Cook County, Illinois","58156","34440",
"1500000US170315808001","Block Group 1, Census Tract 5808, Cook County, Illinois","56000","19066",
"1500000US170315905001","Block Group 1, Census Tract 5905, Cook County, Illinois","69550","20774",
"1500000US170315906001","Block Group 1, Census Tract 5906, Cook County, Illinois","56307","15493",
"1500000US170315906002","Block Group 2, Census Tract 5906, Cook County, Illinois","31333","7740",
"1500000US170315906003","Block Group 3, Census Tract 5906, Cook County, Illinois","85518","39239",
"1500000US170315907001","Block Group 1, Census Tract 5907, Cook County, Illinois","85357","30912",
"1500000US170315907002","Block Group 2, Census Tract 5907, Cook County, Illinois","41913","6739",
"1500000US170316004001","Block Group 1, Census Tract 6004, Cook County, Illinois","57045","38587",
"1500000US170316004002","Block Group 2, Census Tract 6004, Cook County, Illinois","-","**",
"1500000US170316004003","Block Group 3, Census Tract 6004, Cook County, Illinois","33214","18988",
"1500000US170316006001","Block Group 1, Census Tract 6006, Cook County, Illinois","39447","23638",
"1500000US170316006002","Block Group 2, Census Tract 6006, Cook County, Illinois","-","**",
"1500000US170316007001","Block Group 1, Census Tract 6007, Cook County, Illinois","58200","18003",
"1500000US170316007002","Block Group 2, Census Tract 6007, Cook County, Illinois","41736","10347",
"1500000US170316009001","Block Group 1, Census Tract 6009, Cook County, Illinois","65732","25781",
"1500000US170316009002","Block Group 2, Census Tract 6009, Cook County, Illinois","62056","4700",
