skater_90,pct_white_,pct_black_,pct_asian_,pct_hispan,median_hh_,poverty_ra,pct_ba_plu,unemployme,pct_owner,pct_renter
64,75.5600944232846,3.389828494973871,6.111921165731801,10.804272916798476,113293.36842105263,6.1261092769221674,81.43259801349208,1.8633932562093207,43.59068391208258,56.40931608791742
65,81.49659470121061,2.7967046738101335,6.105337834266155,6.1775210064557005,113465.80769230769,7.8591976245774235,85.81272074021405,2.565160191198738,40.564964665205714,59.435035334794286
66,1.090396272596073,95.3808759112274,0.5109040538300554,1.1031122865081675,70511.45454545454,11.213635772191942,28.565107191678646,5.891854884291132,65.19249572210492,34.80750427789508
67,66.50038769987155,1.0530278624913392,24.56455759723882,4.344014453575284,147754.59375,3.0885306615908146,65.1332435962955,1.42048587755991,90.6580036255493,9.3419963744507
68,70.54761342319148,7.158530376749541,13.669973449495624,6.271608337993284,109463.58974358975,8.686919683611949,81.84247121287765,2.163288785622445,45.45039511086384,54.549604889136155
69,62.11054279400957,11.064776183290766,3.084487833463284,20.98973628493866,141822.66666666666,4.946807169563361,70.27460333901661,3.208135079344949,88.02672304125416,11.973276958745855
70,76.41565843761005,1.566403772733657,3.889292869715421,14.857205874284572,70610.91666666667,7.919447825673946,32.68896881585715,3.832863120959702,64.1985825324529,35.8014174675471
71,47.4934338018966,20.374143852813052,11.389043430254677,14.963224406897178,49987.117647058825,23.414447745347868,58.877863495741586,2.8268106583698107,45.016016618341084,54.983983381658916
72,45.55661427042433,20.909148901458504,19.453668763631207,11.06217171901676,44752.36842105263,19.02093445625362,47.40433803440243,4.962636927538316,25.547054931532724,74.45294506846727
73,68.12024414500192,10.094662310888053,5.621649482761354,10.530306422596409,134876.2857142857,5.20191600974308,74.66544870962447,2.7660122717309847,78.97931556105797,21.020684438942034
74,26.551178715027238,15.435690696227786,2.3908535868117955,54.25606561063149,55451.12962962963,12.369484463210517,22.62521003279754,3.6505531326745353,60.14922770560874,39.85077229439126
75,74.91151404202307,5.22729008236132,10.731336636555556,6.204356801477606,124389.16666666667,5.418753919592653,72.61317866574272,2.3853240874908512,90.6116369283556,9.388363071644404
76,45.102802315144,27.06302115135432,3.110428884883614,22.542846841574516,81591.54166666667,4.212136419951194,36.577239766208336,3.2092971356337414,84.26123765203552,15.738762347964483
77,90.45180615437867,0.31543338873222243,3.3112862714071025,4.513260470313551,162159.6923076923,3.019193689645493,64.92712528470203,1.5971388335771743,89.98517977863172,10.014820221368279
78,10.906885632247308,4.829109009081095,0.15077074713998645,84.09741516415764,50829.72727272727,21.173144356794253,11.581423970512075,6.677536587992563,60.75555193795946,39.24444806204054
79,17.464260624250965,1.870250300114304,0.3909498959455619,80.14467897038506,79047.38461538461,5.191842415151137,15.665426545765321,3.0630585083999122,74.34986140764536,25.650138592354644
80,26.005529301970448,12.458452211724472,3.0182290402695107,56.99464467161069,82190.36842105263,7.226578769505658,26.14907572408497,3.095516391730503,65.87236597751792,34.12763402248208
81,87.71996090570629,0.43481472192660087,2.9961485217565764,5.718859568499288,121839.78947368421,3.533241832357318,56.81316509589122,1.3984984572561576,89.42322446195371,10.576775538046292
82,57.60553223617499,2.295346582452935,29.840967228744557,8.536821559007429,94458.72727272728,8.118056440462825,50.59850914440558,2.5055748836944307,90.30182983748105,9.698170162518945
83,78.87720940182763,1.782137057871795,2.569281967476662,14.342034031720807,115254.69565217392,3.660031237046275,55.506532917937264,2.780065165514363,85.79474342099553,14.205256579004462
84,78.70357346005866,0.5255210203951386,10.75685263283529,8.377653048974503,142256.0,3.985624582893228,66.62657462820007,2.2337853603158337,93.11288747067296,6.887112529327042
85,69.28963118351724,14.850284159401049,2.793235059626311,6.905811424118295,185773.46666666667,4.527321109160885,77.20335080031334,2.6411154066537934,88.89580509652112,11.10419490347888
86,55.896994819554216,23.297760725503256,6.721540583872265,6.978146811862378,76891.06666666667,10.315353720694118,62.16271518274196,2.7942048950219065,40.855510951045304,59.144489048954696
87,57.02227288951571,20.950619296365804,4.528963703009347,12.069041864485206,91670.72727272728,9.08261704490481,71.63204519903763,5.751405331066949,54.65819259929146,45.34180740070854
88,53.6280139566562,4.6866511761288,3.901993419090002,32.50736978944258,83695.0,11.914570156661982,56.62057280680972,2.069554871660184,38.13165486213225,61.868345137867756
89,52.36325139757662,3.231906904508093,3.845887846703098,39.538798255825476,87938.84615384616,6.024418120243534,22.298410747983702,2.45004903183725,73.0050224008091,26.994977599190904
