GEOID,total_pop,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,median_hh_income,poverty_rate,pct_ba_plus,unemployment_rate,pct_owner,pct_renter
170318069001,1557,23.956326268465,0.0,31.085420680796403,14.836223506743737,71705.0,6.101477199743096,28.587962962962965,9.219858156028367,84.472049689441,15.527950310559005
170318069002,2167,64.51315182279649,11.21365943700969,21.089063221042917,1.5228426395939088,53017.0,11.952007383479463,34.61117196056955,0.676378772112383,65.53308823529412,34.466911764705884
170318069003,1601,32.167395377888816,2.6858213616489697,35.04059962523423,22.92317301686446,116676.0,6.2460961898813245,61.42742582197273,0.0,72.5574712643678,27.442528735632184
170318070001,2366,36.64412510566357,23.499577345731193,27.176669484361792,12.679628064243447,63950.0,26.733121884911643,22.564102564102566,1.8821198613174839,47.75413711583924,52.24586288416076
170318070002,922,39.91323210412148,1.193058568329718,29.17570498915401,17.35357917570499,74667.0,1.843817787418655,54.93372606774669,5.2356020942408374,42.28395061728395,57.71604938271605
170318070003,885,53.672316384180796,4.293785310734463,38.19209039548023,2.2598870056497176,95417.0,4.858757062146893,48.613376835236544,2.677376171352075,88.72403560830861,11.275964391691394
170318070004,1029,53.93586005830904,8.843537414965986,20.505344995140913,1.9436345966958213,50341.0,11.078717201166182,24.625850340136054,9.090909090909092,19.47743467933492,80.52256532066508
170318071001,586,86.00682593856655,0.0,3.583617747440273,8.361774744027302,106250.0,1.5358361774744027,78.42105263157895,1.488833746898263,82.21153846153845,17.78846153846154
170318071002,1620,49.876543209876544,12.839506172839506,15.185185185185185,17.34567901234568,102174.0,11.11111111111111,65.75481256332321,1.8047579983593112,77.45098039215686,22.54901960784314
170318071003,1431,80.92243186582809,7.127882599580712,6.289308176100629,1.9566736547868624,179250.0,12.858141160027953,84.4155844155844,1.1111111111111112,94.40389294403893,5.59610705596107
170318072001,807,48.20322180916977,7.558859975216853,34.94423791821561,2.2304832713754648,78438.0,1.1152416356877324,65.29209621993127,6.821705426356589,100.0,0.0
170318072002,2113,37.52957879791765,17.084713677236156,28.300993847610034,14.387127307146239,75848.0,13.866540463795552,46.13333333333333,2.691131498470948,76.14814814814815,23.85185185185185
170318072003,714,48.4593837535014,26.89075630252101,17.366946778711483,7.282913165266107,58438.0,3.9215686274509802,54.330708661417326,1.1131725417439702,84.14634146341463,15.853658536585366
170318072004,842,38.59857482185273,13.657957244655583,25.890736342042754,21.852731591448933,71923.0,2.2565320665083135,45.309734513274336,2.2857142857142856,93.27731092436974,6.722689075630252
170318072005,860,65.69767441860465,0.0,18.372093023255815,13.25581395348837,107708.0,10.58139534883721,62.75752773375595,8.299319727891156,90.47619047619048,9.523809523809524
170318073001,3077,26.356841078973027,7.0198245043873895,50.9587260318492,15.66460838479038,43289.0,11.017224569385766,50.613207547169814,1.1336982017200938,26.50273224043716,73.49726775956285
170318073002,1490,42.14765100671141,0.0,33.624161073825505,3.825503355704698,65958.0,6.577181208053691,64.35643564356435,4.886769964243146,82.63772954924875,17.362270450751254
170318073003,1150,59.04347826086956,15.478260869565217,22.086956521739133,1.4782608695652173,88409.0,6.173913043478261,48.57142857142857,0.1072961373390558,72.00854700854701,27.99145299145299
170318073004,1356,15.855457227138642,1.0324483775811208,42.0353982300885,28.761061946902654,112115.0,0.0,53.115100316789864,6.36042402826855,88.70056497175142,11.299435028248588
170318073005,1081,45.69842738205365,27.567067530064755,9.528214616096207,15.541165587419057,105956.0,1.0175763182238668,44.521497919556175,1.336573511543135,74.3859649122807,25.6140350877193
170318074001,706,84.41926345609065,0.0,9.06515580736544,6.515580736543909,,16.288951841359772,84.50704225352112,0.0,100.0,0.0
170318074002,1926,30.32191069574247,38.058151609553484,24.350986500519213,0.0,158016.0,0.0,63.983903420523134,1.3295346628679963,93.1098696461825,6.890130353817504
170318074003,2654,38.696307460437076,20.874152223059532,11.002260738507912,22.645064054257723,51675.0,23.62471740768651,36.148848198464265,0.0,10.841983852364475,89.15801614763552
170318074004,753,42.49667994687915,0.0,37.98140770252324,15.670650730411687,95871.0,9.827357237715804,63.232682060390765,3.048780487804878,74.31906614785993,25.680933852140075
170318074005,686,63.84839650145773,0.0,23.03206997084548,13.119533527696792,54900.0,3.3527696793002915,26.39593908629442,4.518950437317784,82.77027027027027,17.22972972972973
170318075001,1353,29.490022172949004,2.9563932002956395,45.67627494456763,18.25572801182557,89219.0,7.095343680709535,58.45799769850403,7.995846313603323,73.69727047146401,26.302729528535977
170318075002,864,73.72685185185185,4.166666666666666,20.02314814814815,1.5046296296296295,115580.0,2.5462962962962963,50.78014184397163,7.1782178217821775,90.16949152542372,9.830508474576272
170318075003,984,53.35365853658537,2.1341463414634148,33.33333333333333,7.825203252032519,124327.0,3.353658536585366,70.08426966292134,1.2300123001230012,88.56304985337243,11.436950146627565
170318076001,1107,59.80126467931346,20.59620596205962,17.795844625112917,0.0,72273.0,0.0,44.20485175202156,0.0,66.83417085427136,33.165829145728644
170318076002,1584,34.217171717171716,9.343434343434344,53.28282828282829,3.1565656565656566,75737.0,19.065656565656568,38.780694326841655,6.142322097378277,86.23326959847036,13.766730401529637
170318076003,541,22.181146025878004,0.0,58.78003696857671,12.754158964879853,67222.0,0.0,59.36739659367397,1.9313304721030045,90.0,10.0
170318076004,1674,42.353643966547196,0.05973715651135006,32.437275985663085,23.835125448028673,107917.0,2.29607250755287,33.61486486486486,7.543103448275862,100.0,0.0
170318076005,912,61.622807017543856,7.565789473684211,15.899122807017543,8.114035087719298,52847.0,18.530701754385966,17.428924598269468,2.0761245674740483,91.23711340206185,8.762886597938143
170318077001,1798,51.22358175750834,20.24471635150167,17.519466073414904,6.395995550611791,38198.0,19.021134593993324,36.55234657039711,14.106583072100312,26.01880877742947,73.98119122257053
170318077002,1146,54.10122164048866,0.0,30.80279232111693,15.095986038394415,63864.0,30.36649214659686,51.534526854219955,0.24752475247524752,95.16806722689076,4.831932773109244
170318077003,905,54.47513812154696,3.867403314917127,33.92265193370166,7.734806629834254,95750.0,3.4254143646408837,48.378728923476004,0.0,94.92753623188406,5.072463768115942
170318077004,1583,64.37144662034112,4.864181933038535,24.320909665192673,4.485154769425142,87125.0,11.497157296272901,52.96506904955321,0.0,70.16129032258065,29.838709677419356
170318078001,1363,62.289068231841526,0.36683785766691124,30.447542186353633,4.622157006603081,155833.0,12.647928994082841,48.201438848920866,0.0,93.58288770053476,6.417112299465241
170318078002,1226,56.7699836867863,0.897226753670473,28.629690048939644,11.092985318107667,108438.0,3.0603804797353185,54.188210961737326,2.5689819219790673,91.16945107398568,8.83054892601432
170318079001,1428,57.913165266106446,0.49019607843137253,30.252100840336134,8.123249299719888,97466.0,2.450980392156863,56.59655831739961,2.4115755627009645,91.70403587443946,8.295964125560538
170318079002,1259,77.76012708498808,5.401111993645751,12.470214455917395,4.368546465448769,94167.0,8.022239872915012,64.87119437939111,3.850385038503851,93.97321428571429,6.026785714285714
170318079003,1106,78.6618444846293,0.0,13.01989150090416,6.78119349005425,163563.0,2.802893309222423,77.26750861079219,0.0,100.0,0.0
170318080011,1536,49.34895833333333,0.32552083333333337,35.28645833333333,5.208333333333334,100590.0,2.1484375,60.359589041095894,3.200624512099922,84.0,16.0
170318080012,789,45.373891001267424,0.25348542458808615,33.58681875792142,19.39163498098859,76909.0,10.899873257287707,52.64900662251656,11.566617862371888,93.49845201238391,6.5015479876160995
170318080013,1326,74.05731523378583,0.0,23.15233785822021,2.790346907993967,123409.0,2.1870286576168927,51.76233635448136,0.0,85.98326359832636,14.01673640167364
170318080021,1441,48.71616932685635,5.135322692574601,33.31020124913255,11.93615544760583,81458.0,3.747397640527411,46.012931034482754,9.834638816362054,68.13953488372093,31.86046511627907
170318080022,1590,53.270440251572325,2.0125786163522013,40.06289308176101,2.0125786163522013,74167.0,7.441253263707572,52.34435049961568,0.4329004329004329,36.52037617554859,63.479623824451416
170318080023,1049,83.12678741658722,1.334604385128694,15.538608198284079,0.0,57148.0,9.532888465204957,54.25950196592398,2.6615969581749046,92.54079254079254,7.459207459207459
170318080024,814,59.09090909090909,0.0,22.358722358722357,8.353808353808354,67383.0,9.828009828009828,49.166666666666664,0.9900990099009901,93.3852140077821,6.614785992217899
170318081001,1730,73.52601156069363,7.341040462427746,11.445086705202312,4.855491329479769,66806.0,8.395802098950526,33.21894303363075,1.5717092337917484,73.19587628865979,26.804123711340207
170318081002,1902,88.95899053627761,5.257623554153523,4.784437434279706,0.47318611987381703,32440.0,16.479400749063668,20.896328293736502,1.342642320085929,85.86956521739131,14.130434782608695
170318082001,2490,60.24096385542169,0.040160642570281124,31.52610441767068,4.497991967871486,87788.0,4.2971887550200805,34.62986198243413,8.506224066390041,91.39393939393939,8.606060606060606
170318082002,1329,64.10835214446952,0.0,12.866817155756207,23.024830699774267,95048.0,7.524454477050415,41.98473282442748,2.4669603524229076,86.05200945626478,13.947990543735225
170318082003,1520,52.30263157894737,0.0,37.30263157894737,7.828947368421052,68906.0,19.342105263157894,32.12627669452182,1.6191210485736314,64.57925636007828,35.42074363992172
170318083011,850,67.29411764705883,1.1764705882352942,26.11764705882353,5.411764705882352,38090.0,5.788712011577424,47.11168164313222,2.5830258302583027,58.93271461716937,41.067285382830626
170318083012,2299,50.587211831230974,0.0,48.67333623314485,0.7394519356241844,64643.0,7.307525010874293,62.62525050100201,4.1232227488151665,74.57496136012365,25.42503863987635
170318083013,982,88.4928716904277,0.10183299389002036,11.405295315682281,0.0,109028.0,1.8329938900203666,51.82679296346414,0.11185682326621924,97.05882352941177,2.941176470588235
170318083014,1304,51.68711656441718,0.0,34.43251533742331,7.05521472392638,65923.0,19.478527607361965,52.72727272727272,0.0,94.98861047835992,5.0113895216400905
170318083021,1696,31.485849056603776,2.535377358490566,43.92688679245283,13.73820754716981,76094.0,17.983490566037734,64.51335055986219,0.45351473922902497,67.11409395973155,32.88590604026846
